osm_id,matrix_index
92898533,890
94122793,891
94565227,892
94565238,893
94565240,894
94565244,895
94565247,896
94565254,897
94565256,898
94565274,899
94565275,900
94565278,901
94565280,902
94565283,903
95103420,904
95103421,905
95103426,906
95103434,907
95103462,908
95882436,909
95882440,910
95882442,911
95882446,912
95882449,913
95882451,914
95897305,915
95897308,916
95897310,917
95897320,918
95897334,919
95897402,920
95897403,921
95897404,922
95897407,923
95897408,924
95897411,925
95897413,926
95897442,927
96655263,928
96655265,929
96655267,930
96655268,931
96655304,932
96656889,933
110073086,934
110073118,935
110073137,936
110073154,937
110228933,938
110252631,939
110295415,940
110396121,941
110396127,942
110412460,943
110412464,944
110412468,945
110664281,946
110664285,947
110664286,948
110664288,949
110686876,950
110686900,951
110767736,952
110804033,953
110804042,954
110842557,955
110842568,956
110843846,957
110909094,958
110909097,959
110909126,960
113991681,961
113991691,962
113991694,963
113991701,964
113991712,965
113991732,966
113991755,967
113991840,968
113991861,969
113991878,970
113991882,971
121996660,972
121996670,973
121996676,974
121996689,975
124576985,976
124579044,977
124579048,978
124580319,979
124584519,980
124584524,981
124586230,982
124586231,983
124586232,984
124586235,985
124586240,986
124586242,987
124591307,988
124591310,989
124591316,990
124604027,991
124604028,992
124604030,993
132331192,994
132331226,995
133214908,996
133214911,997
133214937,998
133215054,999
133215061,1000
133215068,1001
133215069,1002
133215073,1003
134390925,1004
135633975,1005
135634011,1006
135634037,1007
135634178,1008
135634183,1009
135634339,1010
135634474,1011
135634504,1012
135634630,1013
135634714,1014
135634728,1015
135634756,1016
135634766,1017
135634796,1018
135635081,1019
135635088,1020
135635095,1021
135635101,1022
135635113,1023
135635414,1024
135635591,1025
135635604,1026
135635657,1027
135635676,1028
135635697,1029
135635773,1030
137500688,1031
137501480,1032
137501485,1033
137504343,1034
137505462,1035
137505463,1036
137505464,1037
137507575,1038
137507579,1039
137507827,1040
137508552,1041
137509063,1042
137509066,1043
137510273,1044
137510277,1045
137512230,1046
137512499,1047
137516607,1048
137516609,1049
137516612,1050
137517386,1051
138081420,1052
138084537,1053
138221924,1054
138221926,1055
141639194,1056
141640171,1057
141640173,1058
141643270,1059
142350519,1060
142350530,1061
144122387,1062
144204755,1063
144204768,1064
144213130,1065
145856827,1066
146013804,1067
146013817,1068
146013828,1069
146013833,1070
146013842,1071
146782741,1072
146791103,1073
146797205,1074
146797206,1075
146797761,1076
147133853,1077
147134161,1078
147134168,1079
147134197,1080
147134506,1081
147134760,1082
147135310,1083
147136544,1084
147136547,1085
147136612,1086
147136613,1087
147136766,1088
147136780,1089
147136935,1090
147136948,1091
147136953,1092
147136958,1093
147139381,1094
147139383,1095
147139385,1096
147139390,1097
147139414,1098
147140610,1099
147140613,1100
147140631,1101
147140881,1102
147141348,1103
147141353,1104
147141977,1105
147141981,1106
147141983,1107
147141986,1108
147141988,1109
147142368,1110
147142372,1111
147142903,1112
147142911,1113
147144350,1114
147144377,1115
147144380,1116
147144783,1117
147144945,1118
147144996,1119
147145645,1120
147146481,1121
147146927,1122
147146928,1123
147147160,1124
147147163,1125
147147531,1126
147147547,1127
147147561,1128
147147851,1129
147149241,1130
147149698,1131
147149702,1132
147150234,1133
147150237,1134
147150239,1135
148395837,1136
148395839,1137
148494422,1138
148494472,1139
148503850,1140
148503853,1141
148503857,1142
148503863,1143
148503869,1144
148503895,1145
148503935,1146
148503968,1147
148503990,1148
148947703,1149
148992483,1150
148992486,1151
148992491,1152
148992493,1153
148992496,1154
148992497,1155
148992498,1156
148992500,1157
148992507,1158
148992515,1159
148992516,1160
148992527,1161
148992529,1162
148992531,1163
148992532,1164
148992535,1165
148995892,1166
148997168,1167
148997178,1168
148997184,1169
148999285,1170
148999289,1171
148999297,1172
148999298,1173
148999300,1174
148999302,1175
148999318,1176
149432649,1177
149432656,1178
149432662,1179
149672047,1180
149672056,1181
149672062,1182
149672065,1183
149672068,1184
149672091,1185
149672132,1186
149672140,1187
149672169,1188
149672191,1189
149672954,1190
150461775,1191
150461781,1192
150461795,1193
150461800,1194
150461803,1195
150464573,1196
150464575,1197
150464580,1198
150465508,1199
150465513,1200
150465516,1201
150465519,1202
150465521,1203
150465522,1204
150475326,1205
150477801,1206
150477806,1207
150477823,1208
150548771,1209
150548775,1210
150548779,1211
150548782,1212
150548783,1213
150548788,1214
150548791,1215
151031048,1216
151031065,1217
151364063,1218
151364428,1219
151364436,1220
151364484,1221
151376096,1222
151376115,1223
151381782,1224
151381786,1225
151381789,1226
151381791,1227
152459284,1228
152525782,1229
152525785,1230
152714808,1231
152714811,1232
152714813,1233
154675135,1234
154675157,1235
154675162,1236
154675179,1237
154675182,1238
154675186,1239
154675215,1240
154745346,1241
154745389,1242
154745399,1243
154745403,1244
154745413,1245
154745449,1246
154745456,1247
154745458,1248
154745470,1249
154745503,1250
154772221,1251
155029984,1252
155029988,1253
155032587,1254
155033824,1255
155033828,1256
155033833,1257
155036462,1258
155036464,1259
155036468,1260
155036471,1261
155036698,1262
155038905,1263
155044453,1264
155044457,1265
155046054,1266
155046056,1267
155046058,1268
155049348,1269
155049576,1270
155051695,1271
155051703,1272
155051908,1273
155054416,1274
155054418,1275
155055059,1276
155055065,1277
155055069,1278
155055072,1279
155056381,1280
155057192,1281
155057194,1282
155058052,1283
155299183,1284
155300331,1285
155300339,1286
155301343,1287
155306549,1288
155308613,1289
155308960,1290
155309558,1291
155309559,1292
155311027,1293
155311508,1294
155311509,1295
155311511,1296
155312287,1297
155312295,1298
155312296,1299
155315380,1300
155613435,1301
155614054,1302
155614904,1303
155615883,1304
155615884,1305
155617286,1306
155643964,1307
156455782,1308
156455789,1309
156455811,1310
156461950,1311
156466805,1312
156466806,1313
156702856,1314
156702861,1315
156702895,1316
156702922,1317
156702926,1318
156702929,1319
156702931,1320
156702936,1321
156702940,1322
156702958,1323
156702962,1324
156702967,1325
156702971,1326
156702975,1327
156702979,1328
156702983,1329
156702986,1330
156703005,1331
156703007,1332
156703012,1333
156703015,1334
156703019,1335
156703021,1336
156703023,1337
156703029,1338
156703032,1339
