u,v,key,stadtradeln_abs,nextbike_abs,stadtradeln_norm,nextbike_norm,diff_norm,geometry
21686467,1628406125,0,2375.0,21445.0,0.00031317753487215366,0.002212365871772739,-0.0018991883369005853,"LINESTRING (461976.98240161105 5481524.266795557, 461971.6578217385 5481527.272375799, 461968.4780348053 5481529.351346939, 461959.8982356851 5481536.081891387)"
21686469,21686472,0,1458.0,31144.0,0.00019225804035520003,0.0032129597906500437,-0.003020701750294844,"LINESTRING (461969.137924008 5481510.74645025, 461955.9594131217 5481486.412188732, 461951.4235234814 5481477.871878986, 461948.2907897602 5481472.156863847, 461944.865307806 5481466.010292076, 461941.3515847112 5481459.675332829, 461938.47067337274 5481454.759058516, 461933.5900127585 5481446.643648733)"
21686472,21686475,0,1851.0,40808.0,0.0002440806808624659,0.0042099429468548345,-0.0039658622659923684,"LINESTRING (461933.5900127585 5481446.643648733, 461927.9727534064 5481437.810715166, 461925.7529183519 5481434.212870529, 461909.5813355125 5481409.710591842, 461905.5305910127 5481404.27995498, 461897.57034363726 5481393.940246992)"
21686472,26938721,0,1138.0,6013.0,0.00015006148828821512,0.0006203290271377701,-0.00047026753884955494,"LINESTRING (461933.5900127585 5481446.643648733, 461927.15980568394 5481451.068958934, 461922.89118399384 5481453.855980202, 461915.2233446387 5481459.457320859, 461911.82911950804 5481461.949184163, 461905.76117444364 5481466.383110325, 461901.2981792455 5481469.3382742815, 461868.0407024255 5481489.59389517, 461848.7680499767 5481501.246741296, 461829.95030605205 5481512.685234845, 461806.4691290586 5481526.357773859, 461789.25154143653 5481536.651184617, 461762.1369859838 5481552.750827463, 461754.1747501031 5481557.6429132065, 461744.50625787885 5481564.014536522, 461738.3877057423 5481568.42677125, 461732.8407240463 5481572.746062376, 461718.7593372053 5481584.018328187, 461711.0745279107 5481590.242685061, 461705.2489314312 5481594.074769981, 461672.332019989 5481614.140210783, 461637.86938469287 5481634.783732047, 461620.601911565 5481645.100270952, 461612.32888963073 5481650.050342435, 461578.3495413931 5481670.346190966, 461522.3851737547 5481706.706972774, 461463.50570202176 5481742.477433272)"
21686475,21686479,0,581.0,9413.0,7.661311484661949e-05,0.0009710888296104823,-0.0008944757147638627,"LINESTRING (461897.57034363726 5481393.940246992, 461897.7321798338 5481381.842808755, 461898.3436538723 5481378.12515189, 461899.10050731705 5481375.518273459, 461900.50124842906 5481371.761754284, 461902.0336864786 5481368.19332119, 461905.5138314147 5481361.39821427)"
21686475,36134740,0,85.0,7844.0,1.1208459142792869e-05,0.0008092234972341042,-0.0007980150380913114,"LINESTRING (461897.57034363726 5481393.940246992, 461889.6212398291 5481382.088434026, 461883.8310967446 5481373.41240314)"
21686479,300700834,0,660.0,984.0,8.703038863815639e-05,0.00010151401342151435,-1.448362478335796e-05,"LINESTRING (461905.5138314147 5481361.39821427, 461941.1322845076 5481414.715950846)"
21686479,382656460,0,486.0,0.0,6.408601345173335e-05,0.0,6.408601345173335e-05,"LINESTRING (461905.5138314147 5481361.39821427, 461911.4513342419 5481357.976931735, 461918.65080728807 5481353.74636104)"
21686487,21686490,0,694.0,5530.0,9.151377229527354e-05,0.0005705005022570877,-0.00047898672996181423,"LINESTRING (462122.9260823928 5481250.685077565, 462128.8578572197 5481251.622300563, 462135.47327229625 5481252.955033308, 462150.9692340751 5481258.451005429, 462164.08884069877 5481265.975834991, 462177.9696406572 5481274.64056776)"
21686487,13146841250,0,172.0,660.0,2.2680646736004394e-05,6.80886675388206e-05,-4.54080208028162e-05,"LINESTRING (462122.9260823928 5481250.685077565, 462128.8019879481 5481175.698398764)"
21686490,25100837,0,863.0,3902.0,0.00011379882635564995,0.00040254845566133025,-0.0002887496293056803,"LINESTRING (462177.9696406572 5481274.64056776, 462179.0420147727 5481277.823981571, 462180.42530701234 5481280.92741609, 462187.6761147587 5481290.338538794, 462190.93630253896 5481295.652559956, 462192.8190562696 5481298.708066578, 462195.6682201089 5481304.29176732, 462198.35064415133 5481307.764218986, 462200.59454098 5481311.717779101)"
21686490,1899013264,0,271.0,3064.0,3.573520503172785e-05,0.0003160964808165853,-0.00028036127578485743,"LINESTRING (462177.9696406572 5481274.64056776, 462183.0396662955 5481275.61717365, 462187.343683782 5481275.809717659, 462190.9066587476 5481275.684977794)"
21686503,26768322,0,2358.0,67.0,0.0003109358430435951,6.912031401668151e-06,0.00030402381164192695,"LINESTRING (462617.5870562477 5481018.3242070405, 462624.33403526875 5481029.329211535, 462628.37058966886 5481035.927850641, 462632.93452811893 5481043.378961756)"
21686503,1843181599,0,112.0,0.0,1.476879322344472e-05,0.0,1.476879322344472e-05,"LINESTRING (462617.5870562477 5481018.3242070405, 462625.1470329138 5481013.702986891)"
21686509,1646250042,0,85.0,0.0,1.1208459142792869e-05,0.0,1.1208459142792869e-05,"LINESTRING (462858.3268061342 5480872.904407244, 462841.3202665896 5480844.547189904)"
21686509,1962329914,0,525.0,1350.0,6.922871823489713e-05,0.00013927227451122396,-7.004355627632683e-05,"LINESTRING (462858.3268061342 5480872.904407244, 462867.6038676766 5480867.193411569, 462914.41737833683 5480838.713590456)"
21686515,27538087,0,935.0,34.0,0.00012329305057072156,3.5075980247271216e-06,0.00011978545254599445,"LINESTRING (463060.7394220872 5480749.51228837, 463063.0988899023 5480753.476530792, 463068.0412483919 5480761.236738973, 463073.4741972153 5480769.77188593, 463076.17801958317 5480774.311935309)"
21686515,63800712,0,205.0,109.0,2.7032166167912212e-05,1.1244946608684007e-05,1.5787219559228203e-05,"LINESTRING (463060.7394220872 5480749.51228837, 463057.1076978623 5480743.811146263, 463013.56812150433 5480671.928565892, 463008.93920892745 5480664.477583637)"
21686515,1978141944,0,205.0,0.0,2.7032166167912212e-05,0.0,2.7032166167912212e-05,"LINESTRING (463060.7394220872 5480749.51228837, 463066.83210769534 5480745.268508188)"
21686594,534696590,0,2427.0,5347.0,0.00032003447458303874,0.0005516213717122329,-0.00023158689712919416,"LINESTRING (462247.5651919767 5481796.078683036, 462260.86926406424 5481801.156514239, 462274.8749324186 5481809.242486963, 462287.08189379866 5481820.120405545, 462296.15932965756 5481828.818619022)"
21686610,21686479,0,510.0,4925.0,6.725075485675721e-05,0.0005080858903465022,-0.00044083513548974496,"LINESTRING (461889.8059747699 5481336.959464786, 461899.70749913726 5481352.477685385, 461905.5138314147 5481361.39821427)"
21686610,382656460,0,280.0,0.0,3.6921983058611803e-05,0.0,3.6921983058611803e-05,"LINESTRING (461889.8059747699 5481336.959464786, 461898.05418507266 5481340.804280668, 461906.4649348444 5481347.182862624, 461913.108090593 5481351.461383163, 461918.65080728807 5481353.74636104)"
21686908,21686909,0,1624.0,0.0,0.00021414750173994845,0.0,0.00021414750173994845,"LINESTRING (468432.43357741256 5479389.218678977, 468436.4558305874 5479400.63559885)"
21686908,1329633506,0,833.0,0.0,0.00010984289959937012,0.0,0.00010984289959937012,"LINESTRING (468432.43357741256 5479389.218678977, 468441.9661314928 5479393.699637737, 468447.5131717109 5479399.39323315)"
21686909,21686911,0,1180.0,0.0,0.00015559978574700687,0.0,0.00015559978574700687,"LINESTRING (468436.4558305874 5479400.63559885, 468445.67474803654 5479412.28932468, 468454.41562573717 5479426.491791338)"
21686909,603158278,0,359.0,0.0,4.73392568501487e-05,0.0,4.73392568501487e-05,"LINESTRING (468436.4558305874 5479400.63559885, 468429.89450593473 5479404.9983223835)"
21686911,603158278,0,152.0,0.0,2.0043362231817835e-05,0.0,2.0043362231817835e-05,"LINESTRING (468454.41562573717 5479426.491791338, 468441.1186140874 5479416.318036724, 468433.8249150502 5479409.300411557, 468429.89450593473 5479404.9983223835)"
21687044,21687048,0,714.0,0.0,9.41510567994601e-05,0.0,9.41510567994601e-05,"LINESTRING (468601.97341174097 5479094.143829373, 468556.14272159844 5479158.745816835, 468542.8801963811 5479177.288746238, 468537.0289752504 5479185.4828683855)"
21687044,664673766,0,349.0,0.0,4.602061459805542e-05,0.0,4.602061459805542e-05,"LINESTRING (468601.97341174097 5479094.143829373, 468621.71520753903 5479064.357146921)"
21687048,21687044,0,239.0,0.0,3.1515549825029356e-05,0.0,3.1515549825029356e-05,"LINESTRING (468537.0289752504 5479185.4828683855, 468542.8801963811 5479177.288746238, 468556.14272159844 5479158.745816835, 468601.97341174097 5479094.143829373)"
21687048,302998331,0,1159.0,0.0,0.00015283063701761098,0.0,0.00015283063701761098,"LINESTRING (468537.0289752504 5479185.4828683855, 468522.4433795552 5479207.035261195, 468512.81547130144 5479221.254756804, 468506.02923114033 5479231.900207331, 468501.8397392557 5479241.741332569, 468498.2310877264 5479250.522925769, 468491.48935353564 5479268.872736785, 468491.23966056365 5479269.552359587)"
21687052,1008842662,0,250.0,0.0,3.296605630233197e-05,0.0,3.296605630233197e-05,"LINESTRING (468456.5627304008 5479340.316838757, 468458.1189716708 5479341.286213873, 468470.4165287239 5479349.008756898, 468494.29798837483 5479327.42482514)"
21687052,1695776590,0,1144.0,0.0,0.00015085267363947107,0.0,0.00015085267363947107,"LINESTRING (468456.5627304008 5479340.316838757, 468448.82025919034 5479352.213074839, 468439.13085469225 5479365.743762808)"
21687052,7205081600,0,1699.0,0.0,0.00022403731863064805,0.0,0.00022403731863064805,"LINESTRING (468456.5627304008 5479340.316838757, 468462.9070656799 5479329.72946276, 468470.4072692808 5479314.766147845, 468474.767663228 5479305.680016705)"
21687093,399810913,0,110.0,0.0,1.4505064773026065e-05,0.0,1.4505064773026065e-05,"LINESTRING (469191.113605553 5478141.8919464005, 469180.638672369 5478122.228193938, 469173.7464894359 5478110.7157674)"
21687093,603161822,0,101.0,0.0,1.3318286746142114e-05,0.0,1.3318286746142114e-05,"LINESTRING (469191.113605553 5478141.8919464005, 469176.33662201284 5478131.75810337, 469165.05773536884 5478126.329587292, 469156.3790023105 5478125.7337399535)"
21687093,9398059672,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (469191.113605553 5478141.8919464005, 469228.5508683927 5478205.585607198, 469312.87493478716 5478353.910856191, 469335.60393409745 5478391.627948662, 469348.0884006365 5478411.847725849)"
21687117,603159920,0,712.0,0.0,9.388732834904144e-05,0.0,9.388732834904144e-05,"LINESTRING (469139.2406038403 5478680.426744303, 469152.7905861614 5478672.434404257, 469153.69346590276 5478671.906773622, 469206.085789804 5478645.740283844, 469269.8611833916 5478617.864843044, 469313.40133841155 5478601.188133938, 469354.77339153027 5478586.825302605, 469384.69188137713 5478577.007394419, 469415.22126039217 5478567.553116128, 469432.7770303701 5478561.707010435, 469442.8368226504 5478556.6922377795, 469450.63314609166 5478551.245430732, 469454.92503980524 5478547.652648538)"
21687117,2027036046,0,193.0,0.0,2.544979546540028e-05,0.0,2.544979546540028e-05,"LINESTRING (469139.2406038403 5478680.426744303, 469100.6723805201 5478703.413835266, 469097.1911538095 5478705.490304106)"
21687123,1772602119,0,267.0,0.0,3.520774813089054e-05,0.0,3.520774813089054e-05,"LINESTRING (469060.9556323337 5478723.161330739, 469069.0990381613 5478729.207733899, 469070.2255827578 5478731.069133849, 469072.0412329962 5478734.327466313)"
21687123,2027036046,0,100.0,0.0,1.3186422520932786e-05,0.0,1.3186422520932786e-05,"LINESTRING (469060.9556323337 5478723.161330739, 469072.2013413143 5478717.805620755, 469097.1911538095 5478705.490304106)"
21687123,4022640071,0,290.0,0.0,3.824062531070508e-05,0.0,3.824062531070508e-05,"LINESTRING (469060.9556323337 5478723.161330739, 469055.64369584323 5478725.7151384875)"
21732654,1212133614,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (465763.2915272199 5484417.857034612, 465819.7780701886 5484460.295478683, 465859.3890480427 5484488.842696707, 465864.29328369995 5484493.99293429)"
21732654,1608997575,0,11.0,0.0,1.4505064773026066e-06,0.0,1.4505064773026066e-06,"LINESTRING (465763.2915272199 5484417.857034612, 465759.98914282885 5484422.269335872, 465758.84185741236 5484424.022048642, 465758.8709244604 5484426.345506001)"
21732656,347497660,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (465596.3209350905 5484288.872903924, 465592.5301601281 5484285.8616331145, 465581.2815083797 5484276.927116858, 465576.74838605616 5484273.297939764, 465566.4672745029 5484265.113363708, 465537.8547113215 5484241.890919321)"
21732671,1934002118,0,117.0,45.0,1.542811434949136e-05,4.642409150374132e-06,1.078570519911723e-05,"LINESTRING (465683.6394715691 5484482.630224291, 465718.85515789635 5484430.299161181, 465734.84242368967 5484406.562043302, 465766.2663155254 5484360.103140044, 465810.63105433236 5484296.864212896)"
21732679,1280728024,0,67.0,4.0,8.834903089024968e-06,4.1265859114436725e-07,8.4222444978806e-06,"LINESTRING (465882.01708023297 5484209.675395433, 465863.0565701158 5484240.901892, 465848.7615341632 5484259.891798833, 465817.2419568992 5484305.150073172, 465774.8618069364 5484366.241856803, 465742.7966069424 5484413.182808483, 465687.47049417795 5484494.368853082)"
21732679,1749030947,0,85.0,4.0,1.1208459142792869e-05,4.1265859114436725e-07,1.0795800551648502e-05,"LINESTRING (465882.01708023297 5484209.675395433, 465930.0082465746 5484138.965814402, 465965.72262261773 5484084.598735172, 465989.0754825219 5484047.030266491, 466012.3346916026 5484007.161085637, 466026.2971356662 5483981.069374326, 466029.98274524306 5483974.175568471, 466048.12489318557 5483937.951733908, 466070.3728908728 5483886.682168808, 466078.8737631128 5483864.738194442)"
21732874,1080163758,0,16.0,0.0,2.1098276033492456e-06,0.0,2.1098276033492456e-06,"LINESTRING (467572.43134298985 5484281.934860163, 467585.3885143582 5484264.636279869, 467587.39521363465 5484261.211172788)"
21732874,3245832262,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (467572.43134298985 5484281.934860163, 467594.9105340433 5484273.518446729, 467604.95954702765 5484269.967741265)"
21732929,601589287,0,1460.0,4121.0,0.0001925217688056187,0.0004251415135264844,-0.0002326197447208657,"LINESTRING (461367.53201759444 5482515.353575879, 461359.92031733063 5482511.204879293, 461353.7132395044 5482507.012891329, 461352.37393032823 5482504.009408552)"
21732929,1282886822,0,4.0,2367.0,5.274569008373114e-07,0.00024419072130967934,-0.00024366326440884202,"LINESTRING (461367.53201759444 5482515.353575879, 461324.41954099835 5482516.214866943)"
21732936,3267034654,0,1307.0,241.0,0.00017234654234859153,2.4862680116448128e-05,0.0001474838622321434,"LINESTRING (460834.25840192265 5482336.086458384, 460819.9942201607 5482317.332767119, 460806.87866141385 5482297.181116302, 460788.07152458024 5482266.074713207)"
21732936,7128143038,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (460834.25840192265 5482336.086458384, 460827.76844661543 5482339.99097759, 460822.2952871578 5482343.287834165, 460754.4478691869 5482384.222544108)"
21732959,134390925,0,487.0,3399.0,6.421787767694266e-05,0.0003506566378249261,-0.00028643876014798343,"LINESTRING (462367.7329996018 5481997.928656348, 462369.6459548889 5481998.059999454, 462377.0939187282 5482000.532421574, 462380.75505495636 5482002.108166463, 462395.94216953684 5482009.374691836)"
21732959,2573890641,0,42.0,0.0,5.538297458791771e-06,0.0,5.538297458791771e-06,"LINESTRING (462367.7329996018 5481997.928656348, 462366.76827699185 5481994.566575667)"
21732980,671200669,0,1389.0,5985.0,0.0001831594088157564,0.0006174404169997595,-0.0004342810081840031,"LINESTRING (462671.5109943522 5482507.389427124, 462663.3792514869 5482500.118343032, 462649.944092224 5482488.2807444325, 462610.1640729874 5482455.521791079, 462605.5392596822 5482451.7066769395)"
21732984,1164416884,0,0.0,4485.0,0.0,0.0004626934453206218,-0.0004626934453206218,"LINESTRING (462729.1380523901 5482582.05267294, 462712.936846393 5482559.616190692, 462696.38464588235 5482536.704084174)"
21732988,267426608,0,2069.0,3926.0,0.00027282708195809933,0.00040502440720819645,-0.00013219732525009711,"LINESTRING (462806.332641863 5482709.059740195, 462790.1314455525 5482682.27592103, 462768.52518299187 5482646.623563295)"
21732988,1825221206,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (462806.332641863 5482709.059740195, 462798.93984786386 5482713.4461312145)"
21732995,354540158,0,7028.0,3214.0,0.0009267417747711562,0.0003315711779844991,0.0005951705967866571,"LINESTRING (462944.76296873635 5482896.555694332, 462956.55687769747 5482915.40944689, 462977.4057654238 5482945.430885032, 462981.2450092125 5482950.963800796, 462984.52623665123 5482955.366475886)"
21733267,1629450651,0,108.0,1154.0,1.424133632260741e-05,0.00011905200354514996,-0.00010481066722254255,"LINESTRING (462993.92539793724 5482968.16616432, 462999.9335300612 5482965.712825598)"
21733267,7854955721,0,1337.0,0.0,0.00017630246910487136,0.0,0.00017630246910487136,"LINESTRING (462993.92539793724 5482968.16616432, 462998.71438254387 5482973.870537449)"
21733269,2001708884,0,2330.0,2389.0,0.0003072436447377339,0.00024646034356097334,6.078330117676058e-05,"LINESTRING (463075.4554381616 5483046.295382359, 463087.9935688161 5483056.461273278, 463148.9340923728 5483105.579696036, 463151.5624354117 5483107.696586215, 463172.47096408013 5483123.220573446)"
