start_id,end_id,start_lat,start_lon,end_lat,end_lon,count
660939,1557693,49.464913,8.475941,49.47365,8.46642,51
339350,339468,49.506903,8.492206,49.484576,8.459859,51
28455055,146888993,49.483335,8.480367,49.48489,8.487298,51
30612264,660974,49.485946,8.46215,49.494114,8.4676,51
660974,30612264,49.494114,8.4676,49.485946,8.46215,51
660943,339481,49.474329,8.486944,49.479502,8.495221,51
28450681,660978,49.496424,8.47725,49.508376,8.476054,51
339478,339457,49.470261,8.482255,49.489559,8.480297,51
148606240,58196168,49.484796,8.462552,49.479693,8.471489,51
29794323,339475,49.501925,8.491123,49.47996,8.469749,51
27230961,146888993,49.478118,8.501873,49.48489,8.487298,50
339462,28450242,49.489761,8.468437,49.473974,8.472009,50
339468,660943,49.484576,8.459859,49.474329,8.486944,50
339343,28450647,49.49707,8.473044,49.481645,8.478822,50
27230961,660943,49.478118,8.501873,49.474329,8.486944,50
27230961,339354,49.478118,8.501873,49.493002,8.470325,50
30612162,29964359,49.478184,8.506728,49.484387,8.473963,50
339478,146888993,49.470261,8.482255,49.48489,8.487298,50
146888993,339464,49.48489,8.487298,49.489012,8.462997,50
30612231,339468,49.500678,8.470904,49.484576,8.459859,50
339350,364019650,49.506903,8.492206,49.477839,8.467814,50
30612225,660974,49.497065,8.492131,49.494114,8.4676,50
364019650,339456,49.477839,8.467814,49.490685,8.475705,50
339352,339456,49.497225,8.457751,49.490685,8.475705,50
339459,339481,49.487939,8.478742,49.479502,8.495221,50
30612264,339456,49.485946,8.46215,49.490685,8.475705,50
31471276,195402059,49.487604,8.471435,49.478289,8.489728,50
660974,146888993,49.494114,8.4676,49.48489,8.487298,50
30612250,28450242,49.4908,8.471387,49.473974,8.472009,50
339346,28450544,49.497263,8.483832,49.475967,8.483157,50
38930075,38930122,49.514029,8.527681,49.512469,8.517848,50
339468,339456,49.484576,8.459859,49.490685,8.475705,50
28450596,339459,49.479913,8.475652,49.487939,8.478742,50
27230822,339466,49.485956,8.466076,49.491183,8.462391,50
27230822,660943,49.485956,8.466076,49.474329,8.486944,50
31471276,27230822,49.487604,8.471435,49.485956,8.466076,50
660943,339343,49.474329,8.486944,49.49707,8.473044,50
339466,28450242,49.491183,8.462391,49.473974,8.472009,50
660943,29964359,49.474329,8.486944,49.484387,8.473963,50
28450544,31471648,49.475967,8.483157,49.459715,8.487411,50
31471648,660951,49.459715,8.487411,49.48275,8.463303,50
339350,339476,49.506903,8.492206,49.493448,8.458968,50
339472,27231009,49.48711,8.456876,49.452873,8.495253,50
33282192,28450681,49.489671,8.466929,49.496424,8.47725,50
339487,28455055,49.485371,8.469493,49.483335,8.480367,50
33282690,339478,49.46461,8.471902,49.470261,8.482255,50
339472,660983,49.48711,8.456876,49.502211,8.465255,50
28450681,33282192,49.496424,8.47725,49.489671,8.466929,50
33282192,29964359,49.489671,8.466929,49.484387,8.473963,50
339476,30612064,49.493448,8.458968,49.468919,8.470824,50
339456,339473,49.490685,8.475705,49.484705,8.463544,50
339456,339481,49.490685,8.475705,49.479502,8.495221,50
339350,339478,49.506903,8.492206,49.470261,8.482255,50
339464,30612231,49.489012,8.462997,49.500678,8.470904,50
30612264,339465,49.485946,8.46215,49.483245,8.474793,49
339481,339463,49.479502,8.495221,49.487956,8.466007,49
339346,24559076,49.497263,8.483832,49.509912,8.483559,49
31471276,339487,49.487604,8.471435,49.485371,8.469493,49
339346,660978,49.497263,8.483832,49.508376,8.476054,49
276163348,30612231,49.480781,8.469247,49.500678,8.470904,49
28450596,30612250,49.479913,8.475652,49.4908,8.471387,49
28450596,339456,49.479913,8.475652,49.490685,8.475705,49
339472,339459,49.48711,8.456876,49.487939,8.478742,49
195402059,30612162,49.478289,8.489728,49.478184,8.506728,49
28450544,339352,49.475967,8.483157,49.497225,8.457751,49
28450544,27230822,49.475967,8.483157,49.485956,8.466076,49
28450544,339354,49.475967,8.483157,49.493002,8.470325,49
27230822,339464,49.485956,8.466076,49.489012,8.462997,49
28450681,28450242,49.496424,8.47725,49.473974,8.472009,49
339472,30612225,49.48711,8.456876,49.497065,8.492131,49
660974,29964359,49.494114,8.4676,49.484387,8.473963,49
660978,24559076,49.508376,8.476054,49.509912,8.483559,49
339476,339457,49.493448,8.458968,49.489559,8.480297,49
339473,339346,49.484705,8.463544,49.497263,8.483832,49
27230871,28450681,49.503921,8.477009,49.496424,8.47725,49
660978,660951,49.508376,8.476054,49.48275,8.463303,49
30612250,339462,49.4908,8.471387,49.489761,8.468437,49
339487,31471276,49.485371,8.469493,49.487604,8.471435,49
28450242,28450647,49.473974,8.472009,49.481645,8.478822,49
1557693,121376,49.47365,8.46642,49.477082,8.463662,49
339472,33282690,49.48711,8.456876,49.46461,8.471902,49
339468,339346,49.484576,8.459859,49.497263,8.483832,49
339462,339461,49.489761,8.468437,49.485357,8.47665,49
30612162,339463,49.478184,8.506728,49.487956,8.466007,48
660943,148606240,49.474329,8.486944,49.484796,8.462552,48
276163348,195402059,49.480781,8.469247,49.478289,8.489728,48
146888993,660951,49.48489,8.487298,49.48275,8.463303,48
339464,339346,49.489012,8.462997,49.497263,8.483832,48
364019650,34525897,49.477839,8.467814,49.529564,8.468378,48
660943,339462,49.474329,8.486944,49.489761,8.468437,48
28450681,146888993,49.496424,8.47725,49.48489,8.487298,48
30612264,339468,49.485946,8.46215,49.484576,8.459859,48
33282690,339468,49.46461,8.471902,49.484576,8.459859,48
339459,339476,49.487939,8.478742,49.493448,8.458968,48
339478,339349,49.470261,8.482255,49.498946,8.467224,48
339343,29794323,49.49707,8.473044,49.501925,8.491123,48
30612231,339456,49.500678,8.470904,49.490685,8.475705,48
30612064,1557693,49.468919,8.470824,49.47365,8.46642,48
4726808,339476,49.473472,8.53399,49.493448,8.458968,48
4726808,364019650,49.473472,8.53399,49.477839,8.467814,48
30612250,339468,49.4908,8.471387,49.484576,8.459859,48
30612250,339464,49.4908,8.471387,49.489012,8.462997,48
339352,29964359,49.497225,8.457751,49.484387,8.473963,48
30612225,28450647,49.497065,8.492131,49.481645,8.478822,48
27230961,660974,49.478118,8.501873,49.494114,8.4676,48
58196168,31471648,49.479693,8.471489,49.459715,8.487411,48
339468,7853258,49.484576,8.459859,49.492344,8.482906,48
30612203,339485,49.4945,8.459644,49.478512,8.482561,48
339478,33282690,49.470261,8.482255,49.46461,8.471902,48
58196168,27230822,49.479693,8.471489,49.485956,8.466076,48
31471276,660974,49.487604,8.471435,49.494114,8.4676,48
28450242,58196617,49.473974,8.472009,49.476208,8.470888,48
339461,339349,49.485357,8.47665,49.498946,8.467224,48
339485,27230961,49.478512,8.482561,49.478118,8.501873,47
31471276,5582461,49.487604,8.471435,49.481997,8.483387,47
28450596,339352,49.479913,8.475652,49.497225,8.457751,47
339485,27230822,49.478512,8.482561,49.485956,8.466076,47
28450596,364019650,49.479913,8.475652,49.477839,8.467814,47
339352,30612231,49.497225,8.457751,49.500678,8.470904,47
30612203,339466,49.4945,8.459644,49.491183,8.462391,47
339350,33282192,49.506903,8.492206,49.489671,8.466929,47
339350,146888993,49.506903,8.492206,49.48489,8.487298,47
27231009,4726808,49.452873,8.495253,49.473472,8.53399,47
146888993,30612250,49.48489,8.487298,49.4908,8.471387,47
38930122,38930075,49.512469,8.517848,49.514029,8.527681,47
58196168,146888993,49.479693,8.471489,49.48489,8.487298,47
4915747,339352,49.485698,8.473613,49.497225,8.457751,47
30612240,31471276,49.499357,8.461822,49.487604,8.471435,47
339461,339466,49.485357,8.47665,49.491183,8.462391,47
30612240,339462,49.499357,8.461822,49.489761,8.468437,47
339476,339481,49.493448,8.458968,49.479502,8.495221,47
30612231,30612203,49.500678,8.470904,49.4945,8.459644,47
33282690,28450544,49.46461,8.471902,49.475967,8.483157,47
29964359,5582461,49.484387,8.473963,49.481997,8.483387,47
29964359,30612162,49.484387,8.473963,49.478184,8.506728,47
339464,28450242,49.489012,8.462997,49.473974,8.472009,47
33282690,660951,49.46461,8.471902,49.48275,8.463303,47
339350,339349,49.506903,8.492206,49.498946,8.467224,47
148606240,660978,49.484796,8.462552,49.508376,8.476054,47
148606240,28455055,49.484796,8.462552,49.483335,8.480367,47
339481,30612162,49.479502,8.495221,49.478184,8.506728,47
33282192,339473,49.489671,8.466929,49.484705,8.463544,47
27230871,339476,49.503921,8.477009,49.493448,8.458968,47
148606240,28450647,49.484796,8.462552,49.481645,8.478822,47
28450544,339481,49.475967,8.483157,49.479502,8.495221,47
148606240,30612064,49.484796,8.462552,49.468919,8.470824,47
660971,58196617,49.456695,8.481027,49.476208,8.470888,47
660971,28450596,49.456695,8.481027,49.479913,8.475652,47
339457,339485,49.489559,8.480297,49.478512,8.482561,47
31471276,27230871,49.487604,8.471435,49.503921,8.477009,47
660951,5582461,49.48275,8.463303,49.481997,8.483387,47
381679124,276163348,49.495924,8.45803,49.480781,8.469247,47
276163348,660945,49.480781,8.469247,49.474531,8.489524,46
121376,27230822,49.477082,8.463662,49.485956,8.466076,46
30612231,339462,49.500678,8.470904,49.489761,8.468437,46
339456,339466,49.490685,8.475705,49.491183,8.462391,46
28450681,339468,49.496424,8.47725,49.484576,8.459859,46
28450681,339473,49.496424,8.47725,49.484705,8.463544,46
31471276,339465,49.487604,8.471435,49.483245,8.474793,46
339478,31471276,49.470261,8.482255,49.487604,8.471435,46
27230822,339354,49.485956,8.466076,49.493002,8.470325,46
9214247,660978,49.508189,8.512414,49.508376,8.476054,46
339465,30612231,49.483245,8.474793,49.500678,8.470904,46
28455055,148606240,49.483335,8.480367,49.484796,8.462552,46
339472,195402059,49.48711,8.456876,49.478289,8.489728,46
339473,121376,49.484705,8.463544,49.477082,8.463662,46
339473,660971,49.484705,8.463544,49.456695,8.481027,46
195402059,4915747,49.478289,8.489728,49.485698,8.473613,46
195402059,339461,49.478289,8.489728,49.485357,8.47665,46
660943,339468,49.474329,8.486944,49.484576,8.459859,46
339463,33282192,49.487956,8.466007,49.489671,8.466929,46
27230822,28455055,49.485956,8.466076,49.483335,8.480367,46
339473,28450596,49.484705,8.463544,49.479913,8.475652,46
30612064,339476,49.468919,8.470824,49.493448,8.458968,46
339463,28450242,49.487956,8.466007,49.473974,8.472009,46
4726808,28450544,49.473472,8.53399,49.475967,8.483157,46
58196617,660939,49.476208,8.470888,49.464913,8.475941,46
339487,660974,49.485371,8.469493,49.494114,8.4676,46
660939,339485,49.464913,8.475941,49.478512,8.482561,46
31471276,660983,49.487604,8.471435,49.502211,8.465255,46
28450242,276163348,49.473974,8.472009,49.480781,8.469247,46
339354,339473,49.493002,8.470325,49.484705,8.463544,46
30612231,4915747,49.500678,8.470904,49.485698,8.473613,46
58196168,339352,49.479693,8.471489,49.497225,8.457751,46
30612250,339465,49.4908,8.471387,49.483245,8.474793,46
339463,660943,49.487956,8.466007,49.474329,8.486944,46
30612231,339466,49.500678,8.470904,49.491183,8.462391,46
339462,33282192,49.489761,8.468437,49.489671,8.466929,46
121376,28450242,49.477082,8.463662,49.473974,8.472009,46
498226541,58196168,49.501747,8.493006,49.479693,8.471489,46
339468,29964359,49.484576,8.459859,49.484387,8.473963,46
339468,27230961,49.484576,8.459859,49.478118,8.501873,46
28450647,339343,49.481645,8.478822,49.49707,8.473044,46
364019650,339349,49.477839,8.467814,49.498946,8.467224,46
339343,4726822,49.49707,8.473044,49.500855,8.499588,45
339468,660974,49.484576,8.459859,49.494114,8.4676,45
339487,339473,49.485371,8.469493,49.484705,8.463544,45
27230871,339462,49.503921,8.477009,49.489761,8.468437,45
660983,27230871,49.502211,8.465255,49.503921,8.477009,45
339464,339473,49.489012,8.462997,49.484705,8.463544,45
31471276,30612240,49.487604,8.471435,49.499357,8.461822,45
27230961,339464,49.478118,8.501873,49.489012,8.462997,45
30612162,660943,49.478184,8.506728,49.474329,8.486944,45
339487,27230961,49.485371,8.469493,49.478118,8.501873,45
30612140,378596121,49.47764,8.522075,49.467427,8.563108,45
1557693,30612064,49.47365,8.46642,49.468919,8.470824,45
339464,339456,49.489012,8.462997,49.490685,8.475705,45
339473,364019650,49.484705,8.463544,49.477839,8.467814,45
30612064,31471648,49.468919,8.470824,49.459715,8.487411,45
339349,30612250,49.498946,8.467224,49.4908,8.471387,45
27230822,121376,49.485956,8.466076,49.477082,8.463662,45
27230822,339352,49.485956,8.466076,49.497225,8.457751,45
28450596,660943,49.479913,8.475652,49.474329,8.486944,45
28450596,339349,49.479913,8.475652,49.498946,8.467224,45
28450647,28450681,49.481645,8.478822,49.496424,8.47725,45
28455055,339463,49.483335,8.480367,49.487956,8.466007,45
28455055,339473,49.483335,8.480367,49.484705,8.463544,45
148606240,381679124,49.484796,8.462552,49.495924,8.45803,45
30612264,339461,49.485946,8.46215,49.485357,8.47665,45
4915747,30612264,49.485698,8.473613,49.485946,8.46215,45
28450647,339476,49.481645,8.478822,49.493448,8.458968,45
339343,146888651,49.49707,8.473044,49.485402,8.512012,45
7853258,339473,49.492344,8.482906,49.484705,8.463544,45
339485,121376,49.478512,8.482561,49.477082,8.463662,45
30612240,660951,49.499357,8.461822,49.48275,8.463303,45
339456,339461,49.490685,8.475705,49.485357,8.47665,45
339343,27230822,49.49707,8.473044,49.485956,8.466076,45
339354,364019650,49.493002,8.470325,49.477839,8.467814,45
31471648,30612064,49.459715,8.487411,49.468919,8.470824,45
58196617,28450544,49.476208,8.470888,49.475967,8.483157,45
30612203,339352,49.4945,8.459644,49.497225,8.457751,45
339481,4915747,49.479502,8.495221,49.485698,8.473613,45
339352,27230822,49.497225,8.457751,49.485956,8.466076,45
30612203,339456,49.4945,8.459644,49.490685,8.475705,45
27230822,30612250,49.485956,8.466076,49.4908,8.471387,45
339485,30612231,49.478512,8.482561,49.500678,8.470904,45
58196168,660971,49.479693,8.471489,49.456695,8.481027,45
339354,339459,49.493002,8.470325,49.487939,8.478742,45
339485,31471648,49.478512,8.482561,49.459715,8.487411,45
364019650,339473,49.477839,8.467814,49.484705,8.463544,45
660943,30612231,49.474329,8.486944,49.500678,8.470904,45
121376,339354,49.477082,8.463662,49.493002,8.470325,44
660951,339459,49.48275,8.463303,49.487939,8.478742,44
378595742,378595589,49.483827,8.538324,49.486102,8.530755,44
28450596,30612225,49.479913,8.475652,49.497065,8.492131,44
276163348,28450647,49.480781,8.469247,49.481645,8.478822,44
339349,4915747,49.498946,8.467224,49.485698,8.473613,44
28450596,121376,49.479913,8.475652,49.477082,8.463662,44
28450681,339464,49.496424,8.47725,49.489012,8.462997,44
339472,5582461,49.48711,8.456876,49.481997,8.483387,44
339487,339463,49.485371,8.469493,49.487956,8.466007,44
339487,30612231,49.485371,8.469493,49.500678,8.470904,44
339487,30612064,49.485371,8.469493,49.468919,8.470824,44
4726808,339354,49.473472,8.53399,49.493002,8.470325,44
146888993,27230961,49.48489,8.487298,49.478118,8.501873,44
146888993,339476,49.48489,8.487298,49.493448,8.458968,44
339481,339343,49.479502,8.495221,49.49707,8.473044,44
339478,4915747,49.470261,8.482255,49.485698,8.473613,44
30612264,660983,49.485946,8.46215,49.502211,8.465255,44
339343,121376,49.49707,8.473044,49.477082,8.463662,44
339485,195402059,49.478512,8.482561,49.478289,8.489728,44
30612203,660974,49.4945,8.459644,49.494114,8.4676,44
339462,4915747,49.489761,8.468437,49.485698,8.473613,44
58196168,27230961,49.479693,8.471489,49.478118,8.501873,44
339456,27230871,49.490685,8.475705,49.503921,8.477009,44
339459,27230961,49.487939,8.478742,49.478118,8.501873,44
30612231,660943,49.500678,8.470904,49.474329,8.486944,44
339461,195402059,49.485357,8.47665,49.478289,8.489728,44
4915747,28450647,49.485698,8.473613,49.481645,8.478822,44
4915747,660978,49.485698,8.473613,49.508376,8.476054,44
339485,1557693,49.478512,8.482561,49.47365,8.46642,44
34525897,364019650,49.529564,8.468378,49.477839,8.467814,44
30612250,339481,49.4908,8.471387,49.479502,8.495221,44
7853258,339352,49.492344,8.482906,49.497225,8.457751,44
660945,339465,49.474531,8.489524,49.483245,8.474793,44
5582461,146888993,49.481997,8.483387,49.48489,8.487298,44
276163348,58196168,49.480781,8.469247,49.479693,8.471489,44
660971,339473,49.456695,8.481027,49.484705,8.463544,44
660971,339465,49.456695,8.481027,49.483245,8.474793,44
28450596,146888993,49.479913,8.475652,49.48489,8.487298,44
339466,30612231,49.491183,8.462391,49.500678,8.470904,44
28450647,339462,49.481645,8.478822,49.489761,8.468437,44
339468,660978,49.484576,8.459859,49.508376,8.476054,43
339478,58196168,49.470261,8.482255,49.479693,8.471489,43
660974,339465,49.494114,8.4676,49.483245,8.474793,43
660983,29964359,49.502211,8.465255,49.484387,8.473963,43
38930075,339475,49.514029,8.527681,49.47996,8.469749,43
339354,28450647,49.493002,8.470325,49.481645,8.478822,43
4915747,30612203,49.485698,8.473613,49.4945,8.459644,43
660974,339457,49.494114,8.4676,49.489559,8.480297,43
28450596,339464,49.479913,8.475652,49.489012,8.462997,43
339485,660939,49.478512,8.482561,49.464913,8.475941,43
339456,4915747,49.490685,8.475705,49.485698,8.473613,43
30612264,146888993,49.485946,8.46215,49.48489,8.487298,43
30612264,28450647,49.485946,8.46215,49.481645,8.478822,43
28450647,31471276,49.481645,8.478822,49.487604,8.471435,43
58196617,31471276,49.476208,8.470888,49.487604,8.471435,43
339349,339457,49.498946,8.467224,49.489559,8.480297,43
1557693,148606240,49.47365,8.46642,49.484796,8.462552,43
4726808,339352,49.473472,8.53399,49.497225,8.457751,43
195402059,339463,49.478289,8.489728,49.487956,8.466007,43
28450242,121376,49.473974,8.472009,49.477082,8.463662,43
339350,29794323,49.506903,8.492206,49.501925,8.491123,43
339466,28450647,49.491183,8.462391,49.481645,8.478822,43
339354,498226541,49.493002,8.470325,49.501747,8.493006,43
660951,381679124,49.48275,8.463303,49.495924,8.45803,43
28450647,339468,49.481645,8.478822,49.484576,8.459859,43
339346,339464,49.497263,8.483832,49.489012,8.462997,43
339343,339478,49.49707,8.473044,49.470261,8.482255,43
4915747,339456,49.485698,8.473613,49.490685,8.475705,43
339350,28450596,49.506903,8.492206,49.479913,8.475652,43
339473,339352,49.484705,8.463544,49.497225,8.457751,43
4915747,276163348,49.485698,8.473613,49.480781,8.469247,43
339487,33282192,49.485371,8.469493,49.489671,8.466929,43
30612162,339343,49.478184,8.506728,49.49707,8.473044,43
339463,29794323,49.487956,8.466007,49.501925,8.491123,43
339478,339456,49.470261,8.482255,49.490685,8.475705,43
339461,339354,49.485357,8.47665,49.493002,8.470325,43
33282192,339462,49.489671,8.466929,49.489761,8.468437,43
27230961,339487,49.478118,8.501873,49.485371,8.469493,42
30612203,27230871,49.4945,8.459644,49.503921,8.477009,42
29964359,339473,49.484387,8.473963,49.484705,8.463544,42
660939,339476,49.464913,8.475941,49.493448,8.458968,42
339478,33282236,49.470261,8.482255,49.476138,8.505714,42
339468,4915747,49.484576,8.459859,49.485698,8.473613,42
30612203,121376,49.4945,8.459644,49.477082,8.463662,42
339475,33282690,49.47996,8.469749,49.46461,8.471902,42
339485,27230871,49.478512,8.482561,49.503921,8.477009,42
30612250,660983,49.4908,8.471387,49.502211,8.465255,42
148606240,146888993,49.484796,8.462552,49.48489,8.487298,42
339464,28450544,49.489012,8.462997,49.475967,8.483157,42
146888468,339475,49.495086,8.524709,49.47996,8.469749,42
30612140,33282236,49.47764,8.522075,49.476138,8.505714,42
9214247,393329858,49.508189,8.512414,49.521503,8.525401,42
28450647,339354,49.481645,8.478822,49.493002,8.470325,42
27230822,339350,49.485956,8.466076,49.506903,8.492206,42
339343,27230961,49.49707,8.473044,49.478118,8.501873,42
339343,28450242,49.49707,8.473044,49.473974,8.472009,42
339352,364019650,49.497225,8.457751,49.477839,8.467814,42
339461,339463,49.485357,8.47665,49.487956,8.466007,42
339456,339487,49.490685,8.475705,49.485371,8.469493,42
339349,27230871,49.498946,8.467224,49.503921,8.477009,42
339462,381679124,49.489761,8.468437,49.495924,8.45803,42
339475,58196617,49.47996,8.469749,49.476208,8.470888,42
660974,339487,49.494114,8.4676,49.485371,8.469493,42
27230822,660939,49.485956,8.466076,49.464913,8.475941,42
29964359,660978,49.484387,8.473963,49.508376,8.476054,42
33282192,339487,49.489671,8.466929,49.485371,8.469493,42
660943,30612162,49.474329,8.486944,49.478184,8.506728,42
276163348,660983,49.480781,8.469247,49.502211,8.465255,42
381679124,339463,49.495924,8.45803,49.487956,8.466007,42
28450681,339456,49.496424,8.47725,49.490685,8.475705,42
30612250,339456,49.4908,8.471387,49.490685,8.475705,42
121376,339343,49.477082,8.463662,49.49707,8.473044,41
339354,339478,49.493002,8.470325,49.470261,8.482255,41
339481,146888993,49.479502,8.495221,49.48489,8.487298,41
498226541,339343,49.501747,8.493006,49.49707,8.473044,41
28450647,30612225,49.481645,8.478822,49.497065,8.492131,41
339468,58196168,49.484576,8.459859,49.479693,8.471489,41
339476,660971,49.493448,8.458968,49.456695,8.481027,41
339466,58196617,49.491183,8.462391,49.476208,8.470888,41
660945,4726808,49.474531,8.489524,49.473472,8.53399,41
364019650,30612203,49.477839,8.467814,49.4945,8.459644,41
339466,339456,49.491183,8.462391,49.490685,8.475705,41
146888993,58196168,49.48489,8.487298,49.479693,8.471489,41
28450681,27230961,49.496424,8.47725,49.478118,8.501873,41
1557693,339485,49.47365,8.46642,49.478512,8.482561,41
30612203,364019650,49.4945,8.459644,49.477839,8.467814,41
146888651,339456,49.485402,8.512012,49.490685,8.475705,41
30612250,28450596,49.4908,8.471387,49.479913,8.475652,41
339461,276163348,49.485357,8.47665,49.480781,8.469247,41
28450647,27230822,49.481645,8.478822,49.485956,8.466076,41
58196168,339354,49.479693,8.471489,49.493002,8.470325,41
660983,28450681,49.502211,8.465255,49.496424,8.47725,41
660978,30612231,49.508376,8.476054,49.500678,8.470904,41
339354,339481,49.493002,8.470325,49.479502,8.495221,41
148606240,4915747,49.484796,8.462552,49.485698,8.473613,41
339465,31471276,49.483245,8.474793,49.487604,8.471435,41
30612162,364019650,49.478184,8.506728,49.477839,8.467814,41
30612203,660983,49.4945,8.459644,49.502211,8.465255,41
339463,27230822,49.487956,8.466007,49.485956,8.466076,41
31471648,339465,49.459715,8.487411,49.483245,8.474793,41
30612064,339487,49.468919,8.470824,49.485371,8.469493,41
339457,339350,49.489559,8.480297,49.506903,8.492206,41
31471276,29964359,49.487604,8.471435,49.484387,8.473963,41
339473,339464,49.484705,8.463544,49.489012,8.462997,41
57585097,260511828,49.525003,8.481472,49.524519,8.485152,41
33282690,28450242,49.46461,8.471902,49.473974,8.472009,41
5582461,339462,49.481997,8.483387,49.489761,8.468437,41
30612231,364019650,49.500678,8.470904,49.477839,8.467814,41
339352,30612203,49.497225,8.457751,49.4945,8.459644,41
339352,30612225,49.497225,8.457751,49.497065,8.492131,41
30612203,28450544,49.4945,8.459644,49.475967,8.483157,41
58196168,30612264,49.479693,8.471489,49.485946,8.46215,41
146888993,339478,49.48489,8.487298,49.470261,8.482255,41
339487,58196617,49.485371,8.469493,49.476208,8.470888,41
364019650,28450596,49.477839,8.467814,49.479913,8.475652,41
339346,660983,49.497263,8.483832,49.502211,8.465255,41
30612225,339459,49.497065,8.492131,49.487939,8.478742,41
498226541,339487,49.501747,8.493006,49.485371,8.469493,40
660945,31471276,49.474531,8.489524,49.487604,8.471435,40
339468,28450647,49.484576,8.459859,49.481645,8.478822,40
339346,30612240,49.497263,8.483832,49.499357,8.461822,40
660945,33776080,49.474531,8.489524,49.4658,8.508968,40
339349,28450596,49.498946,8.467224,49.479913,8.475652,40
660971,339476,49.456695,8.481027,49.493448,8.458968,40
276163348,146888993,49.480781,8.469247,49.48489,8.487298,40
5582461,30612250,49.481997,8.483387,49.4908,8.471387,40
660951,660983,49.48275,8.463303,49.502211,8.465255,40
339465,339461,49.483245,8.474793,49.485357,8.47665,40
660983,339466,49.502211,8.465255,49.491183,8.462391,40
339472,27230871,49.48711,8.456876,49.503921,8.477009,40
28450242,28450596,49.473974,8.472009,49.479913,8.475652,40
339465,660971,49.483245,8.474793,49.456695,8.481027,40
339465,28450242,49.483245,8.474793,49.473974,8.472009,40
29964359,31471276,49.484387,8.473963,49.487604,8.471435,40
339465,339464,49.483245,8.474793,49.489012,8.462997,40
27230822,30612264,49.485956,8.466076,49.485946,8.46215,40
27230961,28450544,49.478118,8.501873,49.475967,8.483157,40
27230961,7853258,49.478118,8.501873,49.492344,8.482906,40
30612264,339473,49.485946,8.46215,49.484705,8.463544,40
660974,27230961,49.494114,8.4676,49.478118,8.501873,40
660978,339457,49.508376,8.476054,49.489559,8.480297,40
27230871,339464,49.503921,8.477009,49.489012,8.462997,40
339459,339466,49.487939,8.478742,49.491183,8.462391,40
339481,339459,49.479502,8.495221,49.487939,8.478742,40
30612225,339456,49.497065,8.492131,49.490685,8.475705,40
339462,1557693,49.489761,8.468437,49.47365,8.46642,40
339462,660983,49.489761,8.468437,49.502211,8.465255,40
30612225,339352,49.497065,8.492131,49.497225,8.457751,40
30612225,339457,49.497065,8.492131,49.489559,8.480297,40
30612162,339476,49.478184,8.506728,49.493448,8.458968,40
339459,28450596,49.487939,8.478742,49.479913,8.475652,40
27230822,339478,49.485956,8.466076,49.470261,8.482255,40
339481,339462,49.479502,8.495221,49.489761,8.468437,40
27230822,28450681,49.485956,8.466076,49.496424,8.47725,40
9214247,339354,49.508189,8.512414,49.493002,8.470325,40
339350,28450681,49.506903,8.492206,49.496424,8.47725,40
146888993,28450242,49.48489,8.487298,49.473974,8.472009,40
1557693,31471648,49.47365,8.46642,49.459715,8.487411,40
339464,339465,49.489012,8.462997,49.483245,8.474793,40
276163348,339465,49.480781,8.469247,49.483245,8.474793,40
660983,30612250,49.502211,8.465255,49.4908,8.471387,40
28450544,30612250,49.475967,8.483157,49.4908,8.471387,40
28450242,339466,49.473974,8.472009,49.491183,8.462391,40
339346,4726822,49.497263,8.483832,49.500855,8.499588,40
28450596,339481,49.479913,8.475652,49.479502,8.495221,40
28450647,339485,49.481645,8.478822,49.478512,8.482561,40
276163348,4915747,49.480781,8.469247,49.485698,8.473613,40
30612231,30612250,49.500678,8.470904,49.4908,8.471387,40
30612240,339352,49.499357,8.461822,49.497225,8.457751,40
660939,276163348,49.464913,8.475941,49.480781,8.469247,40
31471276,660971,49.487604,8.471435,49.456695,8.481027,40
660943,339354,49.474329,8.486944,49.493002,8.470325,39
28450647,148606240,49.481645,8.478822,49.484796,8.462552,39
339466,660939,49.491183,8.462391,49.464913,8.475941,39
31471276,660943,49.487604,8.471435,49.474329,8.486944,39
339466,28455055,49.491183,8.462391,49.483335,8.480367,39
660951,30612225,49.48275,8.463303,49.497065,8.492131,39
30612264,660971,49.485946,8.46215,49.456695,8.481027,39
339466,339461,49.491183,8.462391,49.485357,8.47665,39
339456,27230961,49.490685,8.475705,49.478118,8.501873,39
30612250,339352,49.4908,8.471387,49.497225,8.457751,39
339461,339456,49.485357,8.47665,49.490685,8.475705,39
33282690,27231009,49.46461,8.471902,49.452873,8.495253,39
339459,339478,49.487939,8.478742,49.470261,8.482255,39
339473,660974,49.484705,8.463544,49.494114,8.4676,39
339349,30612231,49.498946,8.467224,49.500678,8.470904,39
28450647,4915747,49.481645,8.478822,49.485698,8.473613,39
660943,27231009,49.474329,8.486944,49.452873,8.495253,39
339472,30612064,49.48711,8.456876,49.468919,8.470824,39
30612225,339468,49.497065,8.492131,49.484576,8.459859,39
339456,4726822,49.490685,8.475705,49.500855,8.499588,39
28450544,339349,49.475967,8.483157,49.498946,8.467224,39
339349,339465,49.498946,8.467224,49.483245,8.474793,39
660978,339472,49.508376,8.476054,49.48711,8.456876,39
339465,146888993,49.483245,8.474793,49.48489,8.487298,39
339462,660974,49.489761,8.468437,49.494114,8.4676,39
339462,660978,49.489761,8.468437,49.508376,8.476054,39
27230871,339456,49.503921,8.477009,49.490685,8.475705,39
339457,339349,49.489559,8.480297,49.498946,8.467224,39
